2024-03-01 01:20:00,18141.75,18141.75,18140.50,18140.75,26
2024-03-01 01:21:00,18140.75,18141.50,18139.00,18139.50,111
2024-03-01 01:22:00,18139.75,18140.25,18137.25,18137.25,56
2024-03-01 01:23:00,18137.75,18138.25,18137.00,18137.25,37
2024-03-01 01:24:00,18137.25,18138.00,18134.75,18137.25,138
2024-03-01 01:25:00,18137.50,18138.50,18136.75,18137.25,54
2024-03-01 01:26:00,18137.50,18138.00,18136.50,18137.50,27
2024-03-01 01:27:00,18138.00,18138.50,18137.50,18138.25,22
2024-03-01 01:28:00,18138.25,18140.75,18138.25,18140.75,55
2024-03-01 01:29:00,18140.75,18141.25,18138.75,18140.50,66
2024-03-01 01:30:00,18141.00,18142.50,18140.25,18140.75,93
2024-03-01 01:31:00,18141.00,18141.00,18136.75,18137.25,86
2024-03-01 01:32:00,18137.25,18137.50,18135.50,18137.25,54
2024-03-01 01:33:00,18136.50,18136.75,18133.75,18134.00,83
2024-03-01 01:34:00,18133.75,18134.50,18132.75,18134.00,36
2024-03-01 01:35:00,18134.25,18135.25,18134.00,18135.00,27
2024-03-01 01:36:00,18135.25,18135.25,18132.25,18132.25,41
2024-03-01 01:37:00,18132.75,18133.50,18132.50,18132.50,16
2024-03-01 01:38:00,18132.00,18132.25,18130.75,18131.50,37
2024-03-01 01:39:00,18131.50,18135.00,18130.25,18135.00,68
2024-03-01 01:40:00,18134.75,18136.75,18133.75,18136.00,47
2024-03-01 01:41:00,18136.00,18139.25,18136.00,18137.75,72
2024-03-01 01:42:00,18137.75,18137.75,18134.50,18134.50,28
2024-03-01 01:43:00,18135.00,18135.75,18134.50,18135.00,17
2024-03-01 01:44:00,18133.75,18136.00,18133.75,18136.00,39
2024-03-01 01:45:00,18136.50,18137.50,18136.00,18137.50,32
2024-03-01 01:46:00,18137.25,18140.00,18137.25,18139.00,63
2024-03-01 01:47:00,18139.00,18141.75,18138.00,18138.50,103
2024-03-01 01:48:00,18138.00,18138.00,18134.50,18137.50,62
2024-03-01 01:49:00,18137.50,18137.75,18136.50,18136.75,11
2024-03-01 01:50:00,18136.00,18136.75,18136.00,18136.75,12
2024-03-01 01:51:00,18136.00,18136.75,18134.00,18136.50,32
2024-03-01 01:52:00,18136.75,18137.00,18135.75,18135.75,18
2024-03-01 01:53:00,18135.50,18136.00,18135.50,18136.00,3
2024-03-01 01:54:00,18136.25,18137.00,18136.25,18136.25,17
2024-03-01 01:55:00,18136.50,18137.00,18136.50,18137.00,9
2024-03-01 01:56:00,18136.25,18137.00,18136.25,18137.00,5
2024-03-01 01:57:00,18136.75,18138.50,18136.50,18137.50,26
2024-03-01 01:58:00,18137.50,18140.75,18137.25,18140.75,68
2024-03-01 01:59:00,18140.00,18141.00,18139.25,18140.25,42
2024-03-01 02:00:00,18140.50,18140.75,18134.00,18139.00,180
2024-03-01 02:01:00,18138.25,18139.50,18136.75,18139.50,47
2024-03-01 02:02:00,18139.75,18142.25,18138.25,18142.25,80
2024-03-01 02:03:00,18142.50,18157.00,18141.75,18146.50,1377
2024-03-01 02:04:00,18146.50,18153.50,18144.75,18153.50,316
2024-03-01 02:05:00,18153.50,18155.50,18143.75,18145.25,490
2024-03-01 02:06:00,18145.50,18147.50,18141.25,18146.75,170
2024-03-01 02:07:00,18147.75,18150.50,18147.50,18147.50,136
2024-03-01 02:08:00,18147.25,18147.25,18145.00,18145.75,63
2024-03-01 02:09:00,18145.50,18146.25,18144.50,18145.50,22
2024-03-01 02:10:00,18145.00,18149.00,18145.00,18146.50,81
2024-03-01 02:11:00,18146.25,18147.00,18145.50,18145.50,42
2024-03-01 02:12:00,18145.75,18147.00,18144.75,18146.00,81
2024-03-01 02:13:00,18147.00,18147.50,18144.75,18145.25,25
2024-03-01 02:14:00,18145.25,18147.25,18144.75,18146.50,37
2024-03-01 02:15:00,18146.25,18148.00,18144.50,18148.00,71
2024-03-01 02:16:00,18147.75,18148.00,18146.00,18146.75,39
2024-03-01 02:17:00,18147.00,18151.25,18147.00,18150.75,117
2024-03-01 02:18:00,18150.25,18153.00,18148.75,18153.00,114
2024-03-01 02:19:00,18152.50,18153.75,18151.00,18152.50,116
2024-03-01 02:20:00,18153.25,18154.50,18148.50,18149.25,125
2024-03-01 02:21:00,18149.50,18150.50,18148.25,18150.00,52
2024-03-01 02:22:00,18149.75,18151.25,18148.50,18149.50,68
2024-03-01 02:23:00,18149.25,18149.25,18146.00,18147.75,92
2024-03-01 02:24:00,18148.50,18151.50,18148.25,18151.50,60
2024-03-01 02:25:00,18151.25,18153.00,18149.25,18152.50,77
2024-03-01 02:26:00,18152.50,18154.00,18151.50,18151.75,128
2024-03-01 02:27:00,18151.75,18153.25,18151.25,18151.25,103
2024-03-01 02:28:00,18151.50,18152.50,18149.50,18152.00,83
2024-03-01 02:29:00,18152.75,18154.00,18152.75,18152.75,55
2024-03-01 02:30:00,18152.50,18153.00,18150.50,18151.75,60
2024-03-01 02:31:00,18151.75,18156.00,18150.75,18155.50,133
2024-03-01 02:32:00,18155.25,18158.75,18153.00,18155.00,299
2024-03-01 02:33:00,18155.25,18159.75,18153.75,18158.75,152
2024-03-01 02:34:00,18158.50,18163.00,18157.75,18158.00,314
2024-03-01 02:35:00,18157.75,18159.75,18157.00,18157.25,123
2024-03-01 02:36:00,18157.25,18158.25,18156.25,18157.50,64
2024-03-01 02:37:00,18157.50,18160.25,18156.25,18158.00,119
2024-03-01 02:38:00,18158.00,18159.00,18157.00,18157.75,52
2024-03-01 02:39:00,18158.00,18158.25,18156.50,18157.25,51
2024-03-01 02:40:00,18158.00,18160.25,18157.50,18160.00,64
2024-03-01 02:41:00,18158.50,18161.50,18158.50,18160.50,119
2024-03-01 02:42:00,18160.00,18160.00,18155.25,18157.75,146
2024-03-01 02:43:00,18157.50,18158.50,18156.25,18157.75,37
2024-03-01 02:44:00,18157.00,18157.50,18156.00,18156.25,24
2024-03-01 02:45:00,18156.00,18156.00,18153.75,18154.25,68
2024-03-01 02:46:00,18154.50,18155.75,18151.50,18153.50,135
2024-03-01 02:47:00,18154.00,18157.25,18152.00,18156.75,141
2024-03-01 02:48:00,18156.75,18157.25,18156.00,18157.00,37
2024-03-01 02:49:00,18156.25,18156.50,18154.50,18154.50,55
2024-03-01 02:50:00,18154.75,18155.75,18154.25,18155.00,37
2024-03-01 02:51:00,18154.75,18155.75,18153.00,18153.00,52
2024-03-01 02:52:00,18153.00,18153.50,18151.25,18152.00,67
2024-03-01 02:53:00,18153.00,18155.00,18153.00,18153.50,37
2024-03-01 02:54:00,18153.00,18154.50,18153.00,18154.25,16
2024-03-01 02:55:00,18154.00,18154.00,18151.00,18152.00,30
2024-03-01 02:56:00,18152.25,18152.50,18150.75,18152.00,54
2024-03-01 02:57:00,18152.50,18153.00,18151.25,18151.75,45
2024-03-01 02:58:00,18152.00,18155.25,18152.00,18153.25,104
2024-03-01 02:59:00,18153.50,18156.00,18153.50,18154.75,82
2024-03-01 03:00:00,18154.50,18154.50,18146.25,18148.75,299
2024-03-01 03:01:00,18149.00,18152.00,18148.75,18150.50,142
2024-03-01 03:02:00,18150.50,18150.50,18145.75,18146.00,134
2024-03-01 03:03:00,18145.75,18146.75,18144.50,18146.00,182
2024-03-01 03:04:00,18146.00,18147.50,18144.00,18147.25,131
2024-03-01 03:05:00,18147.75,18155.00,18147.75,18153.00,312
2024-03-01 03:06:00,18153.00,18156.50,18150.75,18152.75,208
2024-03-01 03:07:00,18153.25,18155.25,18151.25,18153.50,142
2024-03-01 03:08:00,18153.50,18154.25,18146.50,18149.75,218
2024-03-01 03:09:00,18149.75,18151.75,18146.00,18146.75,139
2024-03-01 03:10:00,18146.00,18148.25,18145.00,18148.00,122
2024-03-01 03:11:00,18148.25,18149.75,18145.25,18145.75,89
2024-03-01 03:12:00,18146.00,18147.75,18144.25,18144.75,114
2024-03-01 03:13:00,18145.50,18147.00,18142.75,18142.75,127
2024-03-01 03:14:00,18143.50,18145.25,18138.25,18139.25,349
2024-03-01 03:15:00,18139.00,18142.00,18137.50,18138.00,222
2024-03-01 03:16:00,18138.25,18140.25,18133.00,18139.75,357
2024-03-01 03:17:00,18139.00,18143.00,18138.25,18143.00,134
2024-03-01 03:18:00,18142.75,18143.00,18139.75,18140.00,162
2024-03-01 03:19:00,18140.50,18140.75,18138.00,18138.75,77
2024-03-01 03:20:00,18138.50,18144.75,18137.50,18144.25,126
2024-03-01 03:21:00,18144.25,18144.25,18140.00,18140.25,94
2024-03-01 03:22:00,18139.75,18141.25,18139.00,18140.25,79
2024-03-01 03:23:00,18140.50,18141.50,18136.00,18138.75,129
2024-03-01 03:24:00,18138.75,18138.75,18135.75,18138.25,75
2024-03-01 03:25:00,18138.00,18138.50,18131.25,18131.50,195
2024-03-01 03:26:00,18132.25,18136.00,18131.75,18133.75,167
2024-03-01 03:27:00,18134.50,18136.00,18134.00,18135.75,53
2024-03-01 03:28:00,18135.00,18138.00,18134.00,18136.75,95
2024-03-01 03:29:00,18136.25,18136.25,18132.75,18135.25,108
2024-03-01 03:30:00,18135.25,18137.75,18133.75,18135.25,127
2024-03-01 03:31:00,18135.00,18135.25,18129.50,18132.25,187
2024-03-01 03:32:00,18131.75,18132.75,18129.50,18132.25,105
2024-03-01 03:33:00,18132.00,18134.75,18126.50,18129.50,268
2024-03-01 03:34:00,18128.50,18128.50,18124.75,18127.25,176
2024-03-01 03:35:00,18126.75,18130.75,18125.00,18129.00,299
2024-03-01 03:36:00,18128.75,18129.50,18125.75,18129.00,97
2024-03-01 03:37:00,18129.00,18129.25,18125.50,18128.50,102
2024-03-01 03:38:00,18129.00,18129.75,18126.75,18127.00,72
2024-03-01 03:39:00,18127.00,18133.50,18126.50,18131.50,192
2024-03-01 03:40:00,18131.75,18131.75,18128.50,18131.00,54
2024-03-01 03:41:00,18130.75,18131.25,18129.25,18130.00,66
2024-03-01 03:42:00,18130.50,18134.50,18129.75,18134.00,128
2024-03-01 03:43:00,18134.00,18134.00,18130.75,18131.50,165
2024-03-01 03:44:00,18130.75,18130.75,18124.25,18127.25,222
2024-03-01 03:45:00,18127.25,18130.00,18124.75,18128.75,208
2024-03-01 03:46:00,18128.25,18128.25,18122.50,18123.00,184
2024-03-01 03:47:00,18123.00,18126.25,18121.75,18124.25,216
2024-03-01 03:48:00,18124.75,18125.25,18118.50,18118.50,224
2024-03-01 03:49:00,18119.00,18122.75,18118.50,18121.50,235
2024-03-01 03:50:00,18121.75,18123.00,18119.25,18119.50,170
2024-03-01 03:51:00,18120.75,18123.25,18119.00,18123.25,134
2024-03-01 03:52:00,18123.00,18125.50,18120.25,18120.50,175
2024-03-01 03:53:00,18121.25,18122.25,18116.00,18118.50,304
2024-03-01 03:54:00,18118.50,18124.25,18118.50,18123.75,120
2024-03-01 03:55:00,18123.75,18126.50,18122.25,18123.50,203
2024-03-01 03:56:00,18123.50,18127.25,18121.25,18125.75,100
2024-03-01 03:57:00,18126.00,18130.00,18123.25,18125.00,189
2024-03-01 03:58:00,18125.00,18125.00,18120.50,18122.50,129
2024-03-01 03:59:00,18123.50,18125.00,18122.75,18123.75,90
2024-03-01 04:00:00,18124.00,18125.00,18120.50,18123.25,240
2024-03-01 04:01:00,18123.00,18126.75,18121.50,18124.25,133
2024-03-01 04:02:00,18124.50,18129.50,18124.50,18128.50,187
2024-03-01 04:03:00,18128.75,18129.25,18123.75,18124.25,197
2024-03-01 04:04:00,18124.25,18126.50,18123.75,18125.25,137
2024-03-01 04:05:00,18126.25,18126.75,18119.25,18121.75,206
2024-03-01 04:06:00,18122.00,18124.25,18121.00,18122.75,106
2024-03-01 04:07:00,18122.75,18123.00,18118.25,18119.50,176
2024-03-01 04:08:00,18119.75,18127.00,18119.50,18124.75,198
2024-03-01 04:09:00,18125.00,18131.00,18125.00,18130.50,177
2024-03-01 04:10:00,18131.00,18133.00,18125.75,18132.50,311
2024-03-01 04:11:00,18132.50,18134.00,18128.25,18129.25,218
2024-03-01 04:12:00,18129.25,18129.25,18125.25,18128.00,111
2024-03-01 04:13:00,18128.50,18128.75,18124.75,18126.75,90
2024-03-01 04:14:00,18127.00,18132.50,18126.50,18131.75,132
2024-03-01 04:15:00,18131.50,18136.25,18130.75,18135.50,266
2024-03-01 04:16:00,18135.25,18137.25,18132.75,18135.00,126
2024-03-01 04:17:00,18134.75,18136.25,18134.00,18135.00,97
2024-03-01 04:18:00,18135.25,18138.75,18132.75,18133.25,347
2024-03-01 04:19:00,18134.00,18137.50,18133.50,18137.00,88
2024-03-01 04:20:00,18137.50,18139.00,18135.50,18138.50,193
2024-03-01 04:21:00,18138.25,18139.50,18136.00,18139.25,136
2024-03-01 04:22:00,18139.50,18140.50,18137.00,18138.50,162
2024-03-01 04:23:00,18138.25,18141.50,18137.50,18140.75,150
2024-03-01 04:24:00,18141.00,18146.75,18141.00,18141.25,352
2024-03-01 04:25:00,18141.75,18141.75,18139.00,18139.75,132
2024-03-01 04:26:00,18139.50,18141.25,18138.00,18140.50,115
2024-03-01 04:27:00,18141.25,18141.25,18138.75,18139.75,114
2024-03-01 04:28:00,18140.25,18141.50,18140.00,18140.25,71
2024-03-01 04:29:00,18140.75,18142.00,18139.75,18140.00,62
2024-03-01 04:30:00,18140.50,18141.00,18132.75,18133.25,368
2024-03-01 04:31:00,18133.25,18134.75,18128.75,18131.00,281
2024-03-01 04:32:00,18130.50,18136.75,18128.75,18135.75,246
2024-03-01 04:33:00,18136.00,18137.75,18133.00,18136.00,115
2024-03-01 04:34:00,18136.00,18136.00,18133.50,18135.75,74
2024-03-01 04:35:00,18136.00,18141.25,18135.25,18140.50,167
2024-03-01 04:36:00,18141.00,18144.00,18139.50,18143.50,199
2024-03-01 04:37:00,18143.75,18146.00,18139.50,18139.75,265
2024-03-01 04:38:00,18139.25,18143.75,18139.00,18142.75,81
2024-03-01 04:39:00,18143.00,18143.00,18141.25,18142.00,45
2024-03-01 04:40:00,18142.00,18144.50,18141.50,18144.00,63
2024-03-01 04:41:00,18144.25,18145.50,18143.75,18145.50,104
2024-03-01 04:42:00,18145.00,18145.75,18143.00,18144.50,89
2024-03-01 04:43:00,18144.25,18144.75,18140.50,18140.50,86
2024-03-01 04:44:00,18140.50,18142.25,18140.50,18141.00,73
2024-03-01 04:45:00,18140.75,18140.75,18136.00,18137.25,202
2024-03-01 04:46:00,18137.25,18140.50,18137.25,18137.50,161
2024-03-01 04:47:00,18138.50,18141.75,18138.50,18141.50,174
2024-03-01 04:48:00,18141.75,18142.00,18139.75,18140.00,83
2024-03-01 04:49:00,18139.50,18142.50,18139.00,18139.00,62
2024-03-01 04:50:00,18139.50,18140.00,18136.50,18137.75,100
2024-03-01 04:51:00,18138.00,18138.50,18136.75,18137.00,41
2024-03-01 04:52:00,18137.50,18138.00,18135.00,18137.00,73
2024-03-01 04:53:00,18137.25,18138.25,18135.50,18137.75,78
2024-03-01 04:54:00,18138.75,18139.75,18135.25,18136.75,75
2024-03-01 04:55:00,18136.25,18136.25,18131.00,18131.50,164
2024-03-01 04:56:00,18131.75,18133.00,18130.75,18131.75,74
2024-03-01 04:57:00,18131.00,18133.75,18130.50,18130.50,102
2024-03-01 04:58:00,18130.50,18132.00,18129.50,18131.00,72
2024-03-01 04:59:00,18131.00,18131.50,18126.50,18128.25,245
2024-03-01 05:00:00,18127.50,18128.00,18122.75,18123.00,249
2024-03-01 05:01:00,18123.50,18126.25,18120.75,18122.00,269
2024-03-01 05:02:00,18121.75,18124.25,18120.25,18123.50,135
2024-03-01 05:03:00,18123.00,18123.00,18116.00,18121.75,337
2024-03-01 05:04:00,18121.75,18124.75,18121.75,18121.75,157
2024-03-01 05:05:00,18121.50,18122.00,18118.50,18120.25,118
2024-03-01 05:06:00,18119.75,18123.75,18119.75,18122.25,129
2024-03-01 05:07:00,18122.50,18125.75,18122.50,18123.75,165
2024-03-01 05:08:00,18124.00,18125.00,18121.50,18121.50,94
2024-03-01 05:09:00,18121.50,18123.00,18120.25,18123.00,87
2024-03-01 05:10:00,18122.25,18122.75,18118.75,18119.25,137
2024-03-01 05:11:00,18119.75,18119.75,18116.00,18118.25,153
2024-03-01 05:12:00,18117.50,18118.25,18105.75,18106.75,653
2024-03-01 05:13:00,18106.50,18107.00,18091.75,18094.00,765
2024-03-01 05:14:00,18093.75,18094.25,18087.00,18088.75,609
2024-03-01 05:15:00,18088.75,18092.00,18074.25,18075.00,661
2024-03-01 05:16:00,18075.25,18080.75,18069.25,18069.50,621
2024-03-01 05:17:00,18069.50,18073.00,18065.75,18071.25,375
2024-03-01 05:18:00,18070.00,18071.00,18057.25,18070.00,656
2024-03-01 05:19:00,18070.50,18070.50,18057.25,18061.75,585
2024-03-01 05:20:00,18061.75,18063.00,18048.50,18055.50,687
2024-03-01 05:21:00,18055.00,18056.25,18048.75,18053.25,547
2024-03-01 05:22:00,18052.50,18057.50,18048.00,18054.25,330
2024-03-01 05:23:00,18054.25,18056.25,18041.25,18044.50,825
2024-03-01 05:24:00,18045.25,18045.50,18033.75,18038.75,680
2024-03-01 05:25:00,18038.75,18038.75,18029.50,18036.00,770
2024-03-01 05:26:00,18036.00,18043.00,18035.00,18038.00,466
2024-03-01 05:27:00,18037.50,18038.75,18035.00,18037.25,252
2024-03-01 05:28:00,18037.00,18042.50,18035.00,18038.75,361
2024-03-01 05:29:00,18038.75,18044.25,18038.00,18042.00,509
2024-03-01 05:30:00,18042.00,18051.25,18040.00,18048.25,853
2024-03-01 05:31:00,18047.75,18053.25,18047.00,18051.25,382
2024-03-01 05:32:00,18051.25,18052.00,18048.50,18051.25,150
2024-03-01 05:33:00,18050.75,18054.75,18050.00,18051.50,282
2024-03-01 05:34:00,18051.50,18060.75,18051.50,18059.00,389
2024-03-01 05:35:00,18059.50,18066.50,18059.00,18060.00,781
2024-03-01 05:36:00,18060.25,18068.00,18059.75,18068.00,327
2024-03-01 05:37:00,18068.00,18072.75,18066.00,18069.00,384
2024-03-01 05:38:00,18069.00,18076.50,18068.25,18074.00,348
2024-03-01 05:39:00,18074.25,18076.00,18069.25,18070.00,155
2024-03-01 05:40:00,18070.50,18074.00,18066.00,18067.25,264
2024-03-01 05:41:00,18067.00,18068.00,18064.25,18065.00,186
2024-03-01 05:42:00,18064.75,18069.00,18064.75,18068.75,118
2024-03-01 05:43:00,18069.00,18070.75,18063.50,18070.75,204
2024-03-01 05:44:00,18071.00,18072.75,18068.75,18071.00,112
2024-03-01 05:45:00,18071.00,18071.25,18067.25,18070.00,112
2024-03-01 05:46:00,18069.25,18071.25,18068.00,18069.50,156
2024-03-01 05:47:00,18069.00,18074.25,18066.00,18073.50,201
2024-03-01 05:48:00,18074.00,18074.50,18068.75,18069.50,194
2024-03-01 05:49:00,18069.00,18072.25,18068.00,18070.50,121
2024-03-01 05:50:00,18071.75,18073.50,18068.25,18071.00,153
2024-03-01 05:51:00,18071.00,18072.00,18066.75,18067.75,131
